Name,Position,Team,AgainstTeam,Stat,Line,Odds,H2HArray,L5Array,l7_mr,l15_mr,l30_mr,FinalMatchupScore,Temp,Size,H2HAvg,L5Avg,Diff,Rel Diff,Percent,Sample Size,Score,GameId
James Harden,PG,CLE,UTA,Pts+Asts,24.5,goblin,"[26, 27, 26]","[45, 30, 33, 25, 31]",17,18,22,60.495,3,3,26.333,32.8,1.833,0.075,7.483,3,6.216,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Pts+Rebs,24.5,goblin,"[17, 23, 19]","[43, 26, 29, 27, 22]",15,16,26,57.165,0,3,19.667,29.4,-4.833,-0.197,-19.728,3,3.088,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Pts+Rebs,19.5,goblin,"[17, 23, 19]","[43, 26, 29, 27, 22]",15,16,26,57.165,1.5,3,19.667,29.4,0.167,0.009,0.855,3,4.813,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Pts+Rebs+Asts,31.5,goblin,"[28, 30, 29]","[52, 36, 36, 34, 36]",20,19,23,67.155,0,3,29.0,38.8,-2.5,-0.079,-7.937,3,3.901,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Pts+Rebs+Asts,29.5,goblin,"[28, 30, 29]","[52, 36, 36, 34, 36]",20,19,23,67.155,1.5,3,29.0,38.8,-0.5,-0.017,-1.695,3,5.177,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Rebounds,3.5,goblin,"[2, 3, 3]","[7, 6, 3, 9, 5]",27,26,29,89.91,1.0,3,2.667,6.0,-0.833,-0.238,-23.81,3,5.28,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Rebs+Asts,11.5,goblin,"[13, 10, 13]","[16, 16, 10, 16, 19]",29,29,24,93.795,2,3,12.0,15.4,0.5,0.043,4.348,3,6.484,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Rebs+Asts,10.5,goblin,"[13, 10, 13]","[16, 16, 10, 16, 19]",29,29,24,93.795,2.5,3,12.0,15.4,1.5,0.143,14.286,3,7.129,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Steals,0.5,goblin,"[0, 0, 4]","[2, 1, 1, 0, 2]",5,16,26,40.515,1,3,1.333,1.2,0.833,0.25,166.667,3,3.844,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
James Harden,PG,CLE,UTA,Turnovers,2.5,goblin,"[2, 1, 2]","[5, 2, 2, 5, 1]",8,24,26,54.39,0,3,1.667,3.0,-0.833,-0.25,-33.333,3,2.439,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Jaylen Brown,SG,BOS,ATL,Assists,4.5,goblin,"[2, 3]","[6, 5, 6, 4, 8]",6,4,1,14.985,0,2,2.5,5.8,-2.0,-0.25,-44.444,2,1.563,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Points,25.5,goblin,"[41, 21]","[41, 32, 30, 29, 31]",4,6,18,23.31,1,2,31.0,32.6,5.5,0.216,21.569,2,3.369,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Points,24.5,goblin,"[41, 21]","[41, 32, 30, 29, 31]",4,6,18,23.31,1,2,31.0,32.6,6.5,0.25,26.531,2,3.404,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Pts+Asts,29.5,goblin,"[43, 24]","[47, 37, 36, 33, 39]",3,4,14,17.205,1,2,33.5,38.4,4.0,0.136,13.559,2,3.044,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Pts+Rebs,29.5,goblin,"[47, 28]","[48, 38, 36, 36, 39]",6,6,19,27.195,1,2,37.5,39.4,8.0,0.25,27.119,2,3.559,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Pts+Rebs+Asts,37.5,goblin,"[49, 31]","[54, 43, 42, 40, 47]",5,5,14,21.645,1,2,40.0,45.2,2.5,0.067,6.667,2,3.122,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Pts+Rebs+Asts,34.5,goblin,"[49, 31]","[54, 43, 42, 40, 47]",5,5,14,21.645,1,2,40.0,45.2,5.5,0.159,15.942,2,3.245,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Rebounds,5.5,goblin,"[6, 7]","[7, 6, 6, 7, 8]",26,13,15,66.045,2,2,6.5,6.8,1.0,0.182,18.182,2,5.921,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Rebs+Asts,9.5,goblin,"[8, 10]","[13, 11, 12, 11, 16]",16,5,5,34.965,1,2,9.0,12.6,-0.5,-0.053,-5.263,2,3.564,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jaylen Brown,SG,BOS,ATL,Steals,0.5,goblin,"[1, 0]","[1, 2, 0, 0, 2]",7,7,5,22.2,1,2,0.5,1.0,0.0,0.0,0.0,2,2.64,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,3-PT Made,2.5,goblin,[2],"[2, 2, 3, 2, 5]",16,11,7,42.735,0.5,1,2.0,2.8,-0.5,-0.2,-20.0,1,2.997,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Assists,4.5,goblin,[5],"[0, 2, 7, 5, 8]",14,14,15,47.175,1,1,5.0,4.4,0.5,0.111,11.111,1,3.649,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Assists,3.5,goblin,[5],"[0, 2, 7, 5, 8]",14,14,15,47.175,1,1,5.0,4.4,1.5,0.25,42.857,1,3.91,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Points,21.5,goblin,[26],"[13, 16, 19, 26, 32]",22,13,10,56.61,1,1,26.0,21.2,4.5,0.209,20.93,1,3.855,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Points,20.5,goblin,[26],"[13, 16, 19, 26, 32]",22,13,10,56.61,1,1,26.0,21.2,5.5,0.25,26.829,1,3.91,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Points,19.5,goblin,[26],"[13, 16, 19, 26, 32]",22,13,10,56.61,1,1,26.0,21.2,6.5,0.25,33.333,1,4.062,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Pts+Asts,24.5,goblin,[31],"[13, 18, 26, 31, 40]",21,13,10,54.945,1,1,31.0,25.6,6.5,0.25,26.531,1,4.085,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Pts+Rebs,29.5,goblin,[38],"[22, 27, 31, 38, 37]",21,11,10,52.725,1,1,38.0,31.0,8.5,0.25,28.814,1,4.0,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Pts+Rebs,24.5,goblin,[38],"[22, 27, 31, 38, 37]",21,11,10,52.725,1,1,38.0,31.0,13.5,0.25,55.102,1,4.365,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Pts+Rebs+Asts,35.5,goblin,[43],"[22, 29, 38, 43, 45]",20,9,11,49.395,1,1,43.0,35.4,7.5,0.211,21.127,1,3.808,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Pts+Rebs+Asts,34.5,goblin,[43],"[22, 29, 38, 43, 45]",20,9,11,49.395,1,1,43.0,35.4,8.5,0.246,24.638,1,3.848,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Pts+Rebs+Asts,29.5,goblin,[43],"[22, 29, 38, 43, 45]",20,9,11,49.395,1,1,43.0,35.4,13.5,0.25,45.763,1,4.082,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Rebounds,7.5,goblin,[12],"[9, 11, 12, 12, 5]",15,10,14,43.845,1,1,12.0,9.8,4.5,0.25,60.0,1,4.01,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Rebs+Asts,12.5,goblin,[17],"[9, 13, 19, 17, 13]",19,10,14,50.505,1,1,17.0,14.2,4.5,0.25,36.0,1,4.201,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Rebs+Asts,11.5,goblin,[17],"[9, 13, 19, 17, 13]",19,10,14,50.505,1,1,17.0,14.2,5.5,0.25,47.826,1,4.267,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jayson Tatum,PF,BOS,ATL,Steals,0.5,goblin,[0],"[0, 2, 3, 0, 0]",11,2,9,25.53,0,1,0.0,1.0,-0.5,-0.25,-100.0,1,1.51,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Joel Embiid,C,PHI,MIA,Assists,2.5,goblin,[4],"[3, 5, 4, 7, 2]",4,4,9,16.095,1,1,4.0,4.2,1.5,0.25,60.0,1,3.017,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Blocked Shots,0.5,goblin,[0],"[1, 1, 0, 1, 2]",10,11,5,31.635,0,1,0.0,1.0,-0.5,-0.25,-100.0,1,2.221,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Points,24.5,goblin,[26],"[33, 27, 26, 35, 29]",14,21,12,53.28,1,1,26.0,30.0,1.5,0.061,6.122,1,4.495,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Pts+Asts,29.5,goblin,[30],"[36, 32, 30, 42, 31]",11,19,12,46.065,1,1,30.0,34.2,0.5,0.017,1.695,1,4.137,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Pts+Asts,24.5,goblin,[30],"[36, 32, 30, 42, 31]",11,19,12,46.065,1,1,30.0,34.2,5.5,0.224,22.449,1,4.317,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Pts+Rebs,34.5,goblin,[37],"[42, 33, 37, 41, 35]",14,20,11,51.615,1,1,37.0,37.6,2.5,0.072,7.246,1,4.112,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Pts+Rebs,29.5,goblin,[37],"[42, 33, 37, 41, 35]",14,20,11,51.615,1,1,37.0,37.6,7.5,0.25,25.424,1,4.554,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Pts+Rebs+Asts,34.5,goblin,[41],"[45, 38, 41, 48, 37]",12,19,10,46.62,1,1,41.0,41.8,6.5,0.188,18.841,1,4.293,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Rebounds,6.5,goblin,[11],"[9, 6, 11, 6, 6]",21,13,14,57.165,1,1,11.0,7.6,4.5,0.25,69.231,1,4.372,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
Joel Embiid,C,PHI,MIA,Rebounds,5.5,goblin,[11],"[9, 6, 11, 6, 6]",21,13,14,57.165,1,1,11.0,7.6,5.5,0.25,100.0,1,4.776,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
John Konchar,SF,UTA,CLE,Pts+Rebs,7.5,goblin,[4],"[14, 22, 22, 24, 6]",22,21,15,68.265,0,1,4.0,17.6,-3.5,-0.25,-46.667,1,3.686,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
John Konchar,SF,UTA,CLE,Rebounds,3.5,goblin,[2],"[5, 3, 14, 8, 3]",4,4,4,13.32,0,1,2.0,6.6,-1.5,-0.25,-42.857,1,1.488,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Jonathan Kuminga,PF,ATL,BOS,Points,4.5,goblin,[3],"[16, 2, 16, 8, 3]",3,1,2,7.215,0,1,3.0,9.0,-1.5,-0.25,-33.333,1,1.011,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jonathan Kuminga,PF,ATL,BOS,Pts+Rebs,9.5,goblin,[5],"[21, 6, 21, 13, 5]",2,2,1,6.105,0,1,5.0,13.2,-4.5,-0.25,-47.368,1,0.966,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jonathan Kuminga,PF,ATL,BOS,Pts+Rebs,7.5,goblin,[5],"[21, 6, 21, 13, 5]",2,2,1,6.105,0,1,5.0,13.2,-2.5,-0.25,-33.333,1,0.966,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jonathan Kuminga,PF,ATL,BOS,Rebounds,2.5,goblin,[2],"[5, 4, 5, 5, 2]",10,4,5,23.865,0.5,1,2.0,4.2,-0.5,-0.2,-20.0,1,2.562,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Jordan Goodwin,PG,PHX,MEM,3-PT Made,0.5,goblin,[3],"[1, 2, 3, 1, 2]",27,26,26,88.245,1,1,3.0,1.8,2.5,0.25,500.0,1,6.019,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Assists,1.5,goblin,[6],"[0, 4, 0, 2, 1]",17,25,26,70.485,1,1,6.0,1.4,4.5,0.25,300.0,1,4.515,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Points,7.5,goblin,[11],"[5, 11, 14, 7, 8]",16,12,13,47.175,1,1,11.0,9.0,3.5,0.25,46.667,1,3.993,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Points,5.5,goblin,[11],"[5, 11, 14, 7, 8]",16,12,13,47.175,1,1,11.0,9.0,5.5,0.25,100.0,1,4.26,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Points,4.5,goblin,[11],"[5, 11, 14, 7, 8]",16,12,13,47.175,1,1,11.0,9.0,6.5,0.25,144.444,1,4.377,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Pts+Asts,9.5,goblin,[17],"[5, 15, 14, 9, 9]",15,17,17,53.28,1,1,17.0,10.4,7.5,0.25,78.947,1,4.051,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Pts+Asts,7.5,goblin,[17],"[5, 15, 14, 9, 9]",15,17,17,53.28,1,1,17.0,10.4,9.5,0.25,126.667,1,4.388,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Pts+Rebs,11.5,goblin,[19],"[13, 18, 21, 15, 17]",21,20,15,65.49,1,1,19.0,16.8,7.5,0.25,65.217,1,5.109,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Pts+Rebs+Asts,14.5,goblin,[25],"[13, 22, 21, 17, 18]",22,23,22,74.37,1,1,25.0,18.2,10.5,0.25,72.414,1,5.231,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Rebounds,4.5,goblin,[8],"[8, 7, 7, 8, 9]",29,30,25,95.46,1,1,8.0,7.8,3.5,0.25,77.778,1,6.308,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Rebs+Asts,7.5,goblin,[14],"[8, 11, 7, 10, 10]",27,30,25,92.13,1,1,14.0,9.2,6.5,0.25,86.667,1,6.043,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Steals,0.5,goblin,[2],"[3, 1, 2, 2, 2]",17,29,27,75.48,1,1,2.0,2.0,1.5,0.25,300.0,1,5.509,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Jordan Goodwin,PG,PHX,MEM,Turnovers,0.5,goblin,[0],"[0, 1, 4, 1, 1]",27,29,20,88.245,0,1,0.0,1.4,-0.5,-0.25,-100.0,1,4.485,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Julian Champagnie,PF,SAS,CHI,3-PT Made,1.5,goblin,[0],"[4, 0, 0, 3, 3]",11,12,25,45.51,0,1,0.0,2.0,-1.5,-0.25,-100.0,1,2.542,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Points,8.5,goblin,[0],"[14, 10, 3, 13, 11]",18,9,22,52.17,0,1,0.0,10.2,-8.5,-0.25,-100.0,1,3.009,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Points,7.5,goblin,[0],"[14, 10, 3, 13, 11]",18,9,22,52.17,0,1,0.0,10.2,-7.5,-0.25,-100.0,1,3.042,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Pts+Asts,9.5,goblin,[1],"[16, 12, 3, 15, 11]",20,14,21,60.495,0,1,1.0,11.4,-8.5,-0.25,-89.474,1,3.342,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Pts+Rebs+Asts,15.5,goblin,[3],"[18, 19, 8, 23, 15]",25,16,20,70.485,0,1,3.0,16.6,-12.5,-0.25,-80.645,1,3.539,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Pts+Rebs+Asts,14.5,goblin,[3],"[18, 19, 8, 23, 15]",25,16,20,70.485,0,1,3.0,16.6,-11.5,-0.25,-79.31,1,3.705,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Pts+Rebs+Asts,13.5,goblin,[3],"[18, 19, 8, 23, 15]",25,16,20,70.485,0,1,3.0,16.6,-10.5,-0.25,-77.778,1,3.761,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Rebounds,4.5,goblin,[2],"[2, 7, 5, 8, 4]",24,20,15,70.485,0,1,2.0,5.2,-2.5,-0.25,-55.556,1,3.596,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Rebounds,3.5,goblin,[2],"[2, 7, 5, 8, 4]",24,20,15,70.485,0,1,2.0,5.2,-1.5,-0.25,-42.857,1,3.775,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Rebs+Asts,5.5,goblin,[3],"[4, 9, 5, 10, 4]",25,23,17,76.59,0,1,3.0,6.4,-2.5,-0.25,-45.455,1,3.612,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Rebs+Asts,4.5,goblin,[3],"[4, 9, 5, 10, 4]",25,23,17,76.59,0,1,3.0,6.4,-1.5,-0.25,-33.333,1,4.019,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julian Champagnie,PF,SAS,CHI,Steals,0.5,goblin,[3],"[0, 1, 0, 1, 2]",14,5,16,37.74,1,1,3.0,0.8,2.5,0.25,500.0,1,3.533,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Julius Randle,PF,MIN,DAL,3-PT Made,0.5,goblin,"[1, 0, 1]","[1, 0, 1, 0, 0]",8,18,27,48.285,2.5,3,0.667,0.4,0.167,0.25,33.333,3,4.92,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Assists,4.5,goblin,"[4, 4, 3]","[8, 4, 4, 6, 4]",13,27,23,64.38,1.0,3,3.667,5.2,-0.833,-0.185,-18.519,3,4.034,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Assists,3.5,goblin,"[4, 4, 3]","[8, 4, 4, 6, 4]",13,27,23,64.38,2.5,3,3.667,5.2,0.167,0.048,4.762,3,5.942,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Points,19.5,goblin,"[12, 31, 13]","[21, 19, 9, 24, 11]",10,21,26,54.39,1,3,18.667,16.8,-0.833,-0.043,-4.274,3,3.397,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Points,18.5,goblin,"[12, 31, 13]","[21, 19, 9, 24, 11]",10,21,26,54.39,1,3,18.667,16.8,0.167,0.009,0.901,3,3.614,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Points,17.5,goblin,"[12, 31, 13]","[21, 19, 9, 24, 11]",10,21,26,54.39,1,3,18.667,16.8,1.167,0.067,6.667,3,3.727,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Pts+Asts,24.5,goblin,"[16, 35, 16]","[29, 23, 13, 30, 15]",10,23,27,57.165,1,3,22.333,22.0,-2.167,-0.088,-8.844,3,3.354,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Pts+Rebs,24.5,goblin,"[18, 36, 18]","[22, 24, 18, 30, 19]",11,24,28,60.495,1,3,24.0,22.6,-0.5,-0.02,-2.041,3,3.478,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Pts+Rebs+Asts,31.5,goblin,"[22, 40, 21]","[30, 28, 22, 36, 23]",10,25,27,59.385,1,3,27.667,27.8,-3.833,-0.122,-12.169,3,3.154,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Pts+Rebs+Asts,29.5,goblin,"[22, 40, 21]","[30, 28, 22, 36, 23]",10,25,27,59.385,1,3,27.667,27.8,-1.833,-0.062,-6.215,3,3.508,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Rebounds,6.5,goblin,"[6, 5, 5]","[1, 5, 9, 6, 8]",16,24,23,66.045,0.5,3,5.333,5.8,-1.167,-0.18,-17.949,3,3.305,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Rebounds,5.5,goblin,"[6, 5, 5]","[1, 5, 9, 6, 8]",16,24,23,66.045,2.0,3,5.333,5.8,-0.167,-0.03,-3.03,3,5.03,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Rebs+Asts,11.5,goblin,"[10, 9, 8]","[9, 9, 13, 12, 12]",18,27,23,72.705,0,3,9.0,11.0,-2.5,-0.217,-21.739,3,3.287,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Rebs+Asts,10.5,goblin,"[10, 9, 8]","[9, 9, 13, 12, 12]",18,27,23,72.705,0.5,3,9.0,11.0,-1.5,-0.143,-14.286,3,3.841,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Rebs+Asts,9.5,goblin,"[10, 9, 8]","[9, 9, 13, 12, 12]",18,27,23,72.705,1.5,3,9.0,11.0,-0.5,-0.053,-5.263,3,5.056,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Julius Randle,PF,MIN,DAL,Steals,0.5,goblin,"[1, 1, 1]","[4, 1, 2, 2, 0]",24,24,19,77.145,3,3,1.0,1.8,0.5,0.25,100.0,3,6.885,NBA_game_V1Cpj4bJn9ZJhSsECkaIJzTp
Keldon Johnson,SG,SAS,CHI,3-PT Made,0.5,goblin,[0],"[0, 2, 3, 1, 2]",8,17,26,46.62,0.5,1,0.0,1.6,-0.5,-0.25,-100.0,1,3.443,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Assists,0.5,goblin,[1],"[1, 4, 1, 3, 5]",21,22,21,71.04,1,1,1.0,2.8,0.5,0.25,100.0,1,5.331,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Blks+Stls,0.5,goblin,[1],"[0, 0, 0, 0, 1]",30,30,30,99.9,1,1,1.0,0.2,0.5,0.25,100.0,1,5.22,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Points,11.5,goblin,[10],"[6, 24, 21, 15, 16]",27,29,29,93.24,0,1,10.0,16.4,-1.5,-0.13,-13.043,1,4.754,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Points,9.5,goblin,[10],"[6, 24, 21, 15, 16]",27,29,29,93.24,1,1,10.0,16.4,0.5,0.053,5.263,1,5.872,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Pts+Rebs,14.5,goblin,[17],"[10, 28, 27, 22, 16]",26,29,30,92.13,1,1,17.0,20.6,2.5,0.172,17.241,1,5.897,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Pts+Rebs+Asts,18.5,goblin,[18],"[11, 32, 28, 25, 21]",25,28,30,89.355,0.5,1,18.0,23.4,-0.5,-0.027,-2.703,1,5.164,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Pts+Rebs+Asts,14.5,goblin,[18],"[11, 32, 28, 25, 21]",25,28,30,89.355,1,1,18.0,23.4,3.5,0.241,24.138,1,5.825,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Rebounds,4.5,goblin,[7],"[4, 4, 6, 7, 0]",23,27,24,81.585,1,1,7.0,4.2,2.5,0.25,55.556,1,5.076,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Rebounds,3.5,goblin,[7],"[4, 4, 6, 7, 0]",23,27,24,81.585,1,1,7.0,4.2,3.5,0.25,100.0,1,5.487,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Rebs+Asts,5.5,goblin,[8],"[5, 8, 7, 10, 5]",21,27,25,78.81,1,1,8.0,7.0,2.5,0.25,45.455,1,5.409,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Rebs+Asts,4.5,goblin,[8],"[5, 8, 7, 10, 5]",21,27,25,78.81,1,1,8.0,7.0,3.5,0.25,77.778,1,5.642,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Keldon Johnson,SG,SAS,CHI,Turnovers,0.5,goblin,[1],"[0, 0, 1, 1, 0]",20,19,14,62.16,1,1,1.0,0.4,0.5,0.25,100.0,1,3.977,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Kelly Oubre,SF,PHI,MIA,3-PT Made,0.5,goblin,[3],"[0, 3, 0, 1, 1]",30,30,28,98.79,1,1,3.0,1.0,2.5,0.25,500.0,1,6.208,NBA_game_ut9fdOuTbe9A1ZpnpvSjLOzi
